X2017_7_1_3_h,X2017_7_1_4_h,X2017_7_1_5_h,X2017_7_1_6_h,X2017_7_1_7_h,X2017_7_1_8_h,X2017_7_1_9_h,X2017_7_1_10_h,X2017_7_1_11_h,X2017_7_1_12_h,X2017_7_1_13_h,X2017_7_1_14_h,X2017_7_1_15_h,X2017_7_1_16_h,X2017_7_1_17_h,X2017_7_1_18_h,X2017_7_1_19_h,X2017_7_1_20_h,X2017_7_1_21_h,X2017_7_1_22_h,X2017_7_1_23_h,X2017_7_1_24_h,X2018_7_1_d,X2018_7_2_d,X2018_7_3_d,X2018_7_4_d,X2018_7_5_d,X2018_7_6_d,X2018_7_7_d,X2018_7_8_d,X2018_7_9_d,X2018_7_10_d,X2018_7_m,X2018_8_m,X2018_9_m,X2018_10_m,X2018_11_m
0.005809903164821821,0.005751132139327078,0.005925833255718459,0.006046693354293275,0.005697249215234617,0.005845077770891969,0.005718292351405579,0.005397339876313096,0.005537502917071804,0.005617655581611673,0.0058687214417293115,0.0057383327718624295,0.006007498981211268,0.0058251633132864414,0.005899447631395728,0.005615041603282438,0.00586284521030126,0.0058970476534633744,0.006154950833361865,0.005793155872828232,0.005929229639434986,0.005913551620245589,0.15283918875438973,0.15607084050208486,0.1576002388706148,0.16075623584233595,0.16588919704025512,0.16793367268832757,0.1696121263872643,0.1712594875403481,0.17289021250305425,0.17231003068022321,6.135104460217994,7.550408187332788,8.920056955508393,10.335360682623188,11.705009450798798
5.590370124579944,3.594228790671552,2.648792759262098,2.4241565752177316,2.3159355680351132,2.5489876602703516,2.3356074588719435,2.435963238369785,2.6331453499937463,2.4922731931998454,2.413980514573644,2.6144706698532145,2.655716107291162,3.3921110366513445,5.78951474253922,7.731363670815431,7.667825488135705,8.129261567814462,8.276807587519833,7.409532030274286,7.880589448853682,7.534135198125021,128.42870121140234,131.79540941113464,135.66265864117884,141.19480397179044,145.02155196164193,148.35690278286816,154.13456442643897,156.00497353724097,158.2505852990053,160.57343162533775,4321.142084777505,5403.7975575693035,6451.528660271043,7534.184133062841,8581.91523576458
2.173842072567373,2.187867187608057,2.32133315847973,2.0868719301770193,1.348002617606717,0.7981686893724445,0.565505640970476,0.5700144921594221,0.7726914472418397,1.0715715053006911,1.0959342635978824,1.6320203434874774,1.9862164476031994,1.8879590049050978,1.8589170327040982,1.9765115452949675,1.9765406815385038,1.8678035721079516,1.785165625193899,1.862279201146508,1.9081376427332655,1.7508468566008193,47.91037521378418,44.00784482826258,41.65477940064528,40.75903917258923,40.03411517299683,36.40477690679913,33.17486417985247,30.2268213473387,22.99650568345455,17.233351988693453,1820.4615931735914,2182.4540090574396,2532.7692502353575,2894.761666119206,3245.0769072971243
0.3478431280777601,0.42904351548614916,0.40487058471452003,0.23695534028086418,0.26931249956554765,0.15968595526198698,0.03499706155172551,0.025009692546241538,0.3007998014520257,0.17418370234496927,0.2942517741767452,1.9481478392282996,3.139314737728975,2.8489900176388585,3.3106687716653806,2.913852157000569,2.0313024612596005,2.664726492781758,2.1250716221692643,1.5256199006452222,1.6537713589831167,1.6165123432311388,45.624597699649485,48.34475692493423,49.85470361765647,51.989644480765634,54.659904072143846,56.562084628967995,59.16975635576732,60.33919811836432,62.01200135517454,62.36368691540668,452.69288625641747,567.250842196744,678.1133802035113,792.6713361438376,903.5338741506052
0.339358404870788,0.32472128595507677,0.3396729692457292,0.3176468956983616,0.33067038413689154,0.3954917841538381,1.0231795664330865,1.1583125125919143,1.1256252566138016,1.1126922801534593,1.263134907624812,1.0950217327830556,1.1410205651284582,1.1057588539187895,1.0824855077280515,1.0843279913554371,1.036263060500668,0.9803904330565771,0.2614038260766952,0.3404096596060261,0.33140857227131953,0.3241142182373078,18.174146013649118,21.108677559641663,22.005445476128298,21.935275221941858,23.16625339820372,23.221986259254287,23.169146527771453,21.42467284076401,24.046981810165647,24.561312602434697,725.4741471754147,899.4493751112258,1067.8124989200753,1241.7877268558864,1410.1508506647358
0.05774673392410572,0.04645414335667553,0.06246956420433941,0.04422914787381809,0.07739590408502774,0.0937555328228807,5.280330314549117,7.714166278671504,4.482928971383663,3.9400333829748666,3.1110528110515574,1.547631244240861,-0.03243973656617172,-0.2540528233647992,-0.7122323872342533,-0.5188868989832529,0.04353566788052632,0.8009447468371658,-0.024436944681289055,0.0343039199143812,0.08806315040102261,0.044552473504871196,28.33900463757206,37.94533047126391,50.86038858231662,37.330450591473145,50.90074258449099,41.073040062214524,39.1025733500096,31.49618327219028,40.736353533522575,53.18511167096426,1739.9943387765934,2077.9288993865807,2404.9623451381804,2742.896905748168,3069.930351499769
0.062331094012636555,0.06186690446936714,0.06197906013935976,0.06257129224617139,0.06229145097325538,0.06153256251986023,0.06192539203425015,0.06135069854887373,0.25567772735622796,0.06090042455576978,0.06084850144383944,0.06120638231193683,0.06111783968423472,0.0613502937985136,0.0615579061795473,0.5152285068515576,1.571838020258499,1.1320966352502309,1.0896624737594163,0.8388530878568692,0.5660104578170558,0.061145378758029535,18.864382845169516,22.16678046591202,25.6491219390652,29.28799003093811,33.054092194548986,37.06072157255809,42.000195470273226,45.928511145003114,50.4666967386765,54.98286926473189,113.60147247307498,143.05117812702818,171.55089327601516,201.00059892996842,229.50031407895545
5.2222403495132275,4.934245267762642,4.312846055414629,3.9620318851188303,3.651422898227092,3.4390215732694607,3.1833357270708005,3.1076546449895384,3.3067007058067954,3.8670751818001072,4.640589153655146,4.821032641840904,7.148064301917381,9.126215682123233,9.799765149218516,11.413341551485907,12.687436587739917,12.893518104336051,12.061616937563267,10.605208958359183,9.207196758554261,9.559558870237895,182.49897339568395,186.027882645558,196.32634553412458,206.96192877948917,216.38912191369212,227.98361948836356,247.58084610563537,260.0812592403751,266.89959145675783,279.8189104111087,4957.6536505745335,6239.663019716174,7480.317247917759,8762.326617059402,10002.98084526099
15.631763051001979,13.663436637194229,11.676869370818949,9.19033445574774,8.05107307019453,7.752890692368267,7.56466723412825,8.10231150035693,8.583348468110398,8.823353176085288,9.942926112768385,11.289889221149195,14.276488124341821,16.072990043852936,18.716922875060632,21.928185631909518,22.741589225615165,22.3746841193441,21.939939783224606,22.049563941487612,20.833390493684877,19.683901053712685,339.0391022344412,327.25200517173226,336.5305715192188,344.45774728783124,351.4021300015664,365.12536671638196,387.2164546650375,387.82239722817513,373.25132231964363,378.57495200908056,13196.349146155775,16183.576337716424,19074.44136180737,22061.668553368017,24952.53357745897
1.6053761314375397,1.5913014675721853,1.548912975403605,1.606554466386441,1.6012671012413817,1.5811950129466061,6.672955124696314,18.03033702294823,18.21922185436484,17.839528556526812,17.893749662843376,17.844147406583012,19.16229224766452,18.272232687007488,18.44619846398733,19.326498912638915,19.084661189700675,19.792959273939744,19.90776747976975,19.63130749456518,18.720041374170453,18.451004989250194,332.1263400685142,338.924744004382,349.3757667008828,352.17664364777045,362.51317047948794,369.36458999459273,375.1196365542574,375.9211262844395,378.6686958494307,384.1767633597543,11481.716914060948,14397.576338459794,17219.37578142642,20135.235205825265,22957.034648791898
0.2733257329219615,0.27565614895762425,0.2758953673306766,0.2732330006993452,0.2807708816070869,0.47145313035376346,0.8108644948750252,2.3684367631294534,3.653604277701605,4.7962672394869745,4.365064658870429,3.6249802348151667,1.6907866842907444,1.994650279294463,2.1311395084788196,2.160105866840329,2.9851106054561085,3.8663656352579427,3.3442271362039606,1.3248018627884353,0.6126390898795386,0.498052690833952,69.13877414726278,56.559358799717316,54.36296624059507,63.46038829895275,50.5856123122393,48.13231043004022,39.4759866448531,53.672877497470054,40.715300385685055,38.232086461541506,2839.919824180531,3566.5182638000074,4269.67804407692,4996.276483696395,5699.436263973311
0.9551091233202159,0.9457889518359883,0.8470454850041029,0.8156389031747663,0.8088384002542168,0.7402515196027577,1.3561044141830216,2.5669142214648155,3.319119485339855,3.633840925185064,3.5948214013437916,3.520495209359279,2.720274623634884,2.896105994542937,4.613799655226366,3.450741767117913,2.6829206499377847,1.808184350892338,1.7921168306370887,1.3678227168189026,1.2193238415815806,0.963823507108476,79.57147674164506,80.40380847064287,80.06618180737391,82.65968139559607,83.26199891540166,83.05946258625923,77.80794262044651,83.13718525686565,82.19290941467534,79.92229716809943,2697.164320569704,3340.215963732234,3962.5240055024233,4605.5756486649525,5227.883690435143
0.1598984883337759,0.18983773264284562,0.19899016487928153,0.17691237296499107,0.15149362959423224,0.20623211426080154,0.3904313118199871,0.45810916247115097,0.32769058418329794,0.684102724434685,1.1517220724076165,0.9544966524711774,1.041982330358685,1.562666237667385,0.7796586862531429,0.85563051875577,1.1231685517112757,0.5626075007814827,0.44139939936303935,0.25318872118447977,0.16913774185634914,0.1998521438591174,22.787809127874866,25.942224041497276,27.288165558527574,30.025951666196967,32.28988245417273,34.79114801658209,37.43532640388847,39.21918599449797,42.61781810054846,44.07176044791743,348.7714395870063,438.08678971704546,524.5209995203088,613.8363496503481,700.2705594536117
0.3398643602069483,0.33706286055263246,0.33758746646984134,0.35400309914210143,0.33653516612743567,0.3461904302607093,0.3673113982931247,0.8688040959509333,1.2071011679740122,1.3388534819499673,1.112542865935664,1.099540015645811,0.9506102988705729,0.90076388969172,0.9203050162080486,0.6658552767155689,0.410504185190787,0.5136535588213083,0.4451357026978863,0.4699680182250278,0.48538442703728213,0.4553279214236521,8.648463685052919,18.378846450352885,19.347395181790937,20.368184175103135,20.62543436606824,20.505918607015378,18.847035926268845,9.492582334270196,19.16038263125496,20.079443037340415,449.82489188593473,393.28154532725614,338.5621776898254,282.01883113114684,227.29946349371596
2.0433253325269454,2.0343051967469714,2.0233529460351782,1.981582595685583,1.931119369981198,2.4191855937237325,6.724950290000637,5.921878950465797,4.563792923071238,4.532917036112918,4.846271799775293,5.3032939219728235,5.291210988593055,4.951528915391438,4.860627258613633,4.644189691832584,4.739808329329937,4.70022886926239,4.15229067563502,2.661398140986927,2.499489324451995,2.2941673948775207,85.2221255833141,31.07402486315165,77.41637738295948,67.70669348985686,60.02447274562331,52.26672712585866,41.94616494016967,33.860468758423885,-21.431080694608653,24.628312275028406,2377.2156458574073,2252.703698224715,2132.208265031788,2007.6963173990957,1887.2008842061678
0.04229227998353171,0.04502112770177162,0.03617604019669132,-0.041592191306809356,-0.1343062290790728,-0.3348889733523899,-0.6091274156114366,-2.384679886739635,-2.406316039173469,-2.417368096951991,-1.0684256978999143,-2.3233159110489208,-2.431849018455963,-2.5142149310328907,-2.425539016715634,-1.8572427155582,-1.3110089606004869,-0.3692853390807974,0.00825613698469349,0.06454520256647128,0.0540937997752856,0.04903665514765311,-8.687782902489523,19.77975142480763,23.18125482084188,23.522879877573306,21.91250601856907,21.96963216027116,-6.783444646299394,-8.62312848007269,19.77596222322429,23.169113404670632,-219.15129121571712,-539.9767397048442,-850.4529801781933,-1171.27842866732,-1481.7546691406699
0.08052419087296393,0.08063824502836994,0.080809487870446,0.08026644109821954,0.07991678861385423,0.0816314446248502,0.0743968157439458,0.08747018267360607,0.29895384637480416,0.324766676656066,0.34048812597130984,0.3021153807893608,0.43154067502876026,0.3996944201239596,0.351133774615714,0.34743166655393215,0.2913257697566134,0.25723208283312854,0.1883905909160046,0.12125001701184016,0.08653426001215268,0.08062036882899276,5.248113662982361,6.132964932831538,6.048201068695253,6.5180286309629585,6.280659882432014,6.798045161477782,5.903945168791791,6.104399360779152,6.837817853742697,6.579870216114004,171.71004051926474,198.2410295343362,223.91618019408276,250.4471692091542,276.12231986890083
0.276273246738451,0.3342448050999674,0.3539992333588551,0.24405044581616597,0.1766414301474738,0.19829790075779763,0.23110987697608076,0.02750142225705665,0.7118305355877194,2.1846653654355315,1.7767471696905541,1.5825959691457028,2.60364892278477,3.5650434221851364,3.5067188901384414,3.2002600015715488,2.374837479851645,3.2985392347482367,2.9062263938249173,2.7178652963638803,2.3660343920661604,0.5308469433177152,68.53952404976178,20.197080204378103,28.237968783638017,31.071753031105583,24.45228644316878,28.68752391581124,47.33546006822709,75.72764057988475,27.407156232765534,35.37679058325483,772.2652027108996,696.250625027797,622.6881304957623,546.6735528126596,473.1110582806249
-0.06721241391737265,0.041620503472397125,0.07209369911199989,0.02077387494266228,0.11124015095537072,0.12968269164608354,0.15395094110099808,-0.017374888390566424,0.6019909103886224,1.518209859471795,1.4249059218383613,1.6252116791137585,1.5534884991117335,1.7506888692876572,1.9783218621991252,2.282015333130167,1.7928094572095299,1.0423142130923215,0.724147391711836,0.601412342992039,0.4204701656812317,0.21487231324131117,47.1343182349473,13.286296621045231,18.51412579100746,24.802744043291355,16.4074496367118,17.44611154826032,38.4541091305565,56.233775659522394,22.159311717188324,27.040591756818056,287.4154447805704,196.5255384389157,108.56756455989527,17.67765821824054,-70.28031566078016
2.1381852771452228,1.462006237623462,1.3056656092868435,1.1819224479758113,1.108272810770904,1.1510152076333364,1.2204601922522775,1.3646045332504648,1.8076377095900633,1.1678210670562632,6.174832947672494,8.124262189601154,8.718806314976122,8.973669958989895,9.313329642737727,8.868126501152464,8.65942661304542,9.222892401351567,9.335663180515928,9.21439381122317,8.634040004987686,7.412637879333209,186.47431618217715,174.55749423638983,187.06572779522736,191.44185540248372,197.55566776094633,191.86566958337158,198.94825263475673,198.860976477221,183.65420559969442,192.82403240365738,2188.583236137869,1331.623193051439,502.3070223226377,-354.6530207637903,-1183.9691914925936
0.30760335697339225,0.30014829342791405,0.31468123535304354,0.31570207770437675,0.3014721448463963,0.3197994652557481,0.32335545977373187,-1.6649789678151135,-1.710398393057635,-1.3802172076064272,-0.1880648315991974,-0.1444383041577776,-0.3727808892581823,-0.3932963650215223,-0.34324062410713363,-0.20639553719283277,0.13745503446916113,0.4220811121499337,0.3065341524234084,0.24468519686339135,0.2970309075816753,0.2776958158276561,3.405611266972234,18.909446514199395,18.686540669214708,16.80735580072046,16.829122019340666,15.263817610851522,0.3534863587978627,-1.3612297901778696,14.127750854116872,13.977307112699204,157.23704881410134,-7.5356646035495345,-166.99312920127588,-331.76584261892646,-491.22330721665344
0.43970844010080534,0.5401038513179239,0.5108790312560268,0.35883913108257565,0.5091673476658363,-0.5804522560676368,-2.6059702858552747,-2.605924076159767,-2.467661530587712,-2.6051222095136426,-2.571587967309537,-1.8637664071400883,-0.9082753217158488,-0.5641270355164396,-0.5418231107067584,-0.5539013951098406,-0.058850150138695545,0.3951093117695528,0.49462102972606037,0.37443619049559784,0.5312981809471029,0.48440690375260714,14.763597497593466,42.06396829284076,43.25049017351432,34.86389150264048,32.885596420060736,11.1851966975246,-21.68714012273118,-6.021980274860276,21.265630711110056,22.828728621087095,343.76859418539595,-74.15759408658576,-478.6022924143101,-896.5284806862925,-1300.9731790140174
0.12655395040630718,0.13074679572417103,0.13324246294231734,0.13687450350191718,0.14575021400931265,-0.3624690233918655,-1.5791826387947117,-1.3906962677047106,-1.3167259066894126,-1.3788624459433054,-1.4127591950530418,-1.3336968476500073,-1.1078585803896621,-1.154976830586871,-1.1018022033451411,-1.1792770240050445,-1.0329026034446955,-0.9236789686250029,-0.5904452515417852,-0.08234108231304353,0.02240157686468784,0.05641733558925374,7.5943294600049285,15.867216833956464,16.83013216327761,15.12466631037508,14.149252303406747,5.476636369676303,0.4542672315677301,10.678779852994378,18.82168876872226,19.618328119891608,-172.47924963899973,-400.00865234344536,-620.1983968961345,-847.7277996005802,-1067.91754415327
0.3376139695727346,0.3396000793661278,0.33395322145072415,0.340115122135976,0.33901769798431514,0.3322838797532968,0.32567667271547923,-1.5128527698391148,-1.7029829748412548,-1.0587297088627485,-1.0430259284991477,-0.5084275470222075,-0.30921851521295385,-0.20568394256348133,-0.33988617422900824,-0.7602784230367593,-1.1281960889782425,-0.6232753062945577,0.14590929861548468,0.2994474303232025,0.3146550760458526,0.337490890297858,4.509630726669872,32.589016744821805,32.75543885875078,31.739615679973067,29.790348829510062,28.393704655039844,-0.8740339828912909,-3.0004298975256205,24.797725167282028,24.85122010203294,429.6197331229097,245.86656356842326,68.04091561246875,-115.71225394201767,-293.53790189797263
-0.04505831419272589,-0.04791574582241314,-0.039861112368098736,-0.04366000941788782,-0.04485244428338975,-0.039773663862514144,-0.04045512124470707,-0.10420401865258591,-0.14017445858097927,-0.15377403583835503,-0.11662765956372431,-0.07908105414116308,0.08995293340076675,0.07762717807473782,-0.019533523994773774,-0.09943743576614371,-0.072552145148468,-0.07544381170424516,-0.08494654115757515,-0.0626295942145742,-0.05511258883933084,-0.05259539166767234,0.9938762029628236,2.4017879161580904,2.425721963110494,2.27549619847364,3.860026879867826,6.766841370624683,1.7685985727922704,1.6691309777803651,2.8256472411239066,2.5820753450123557,-2.613398799933696,-34.69625051513769,-65.7441715298512,-97.8270232450552,-128.87494425976877
0.4151139240779082,0.404962447786094,0.3891469051308334,0.40244749350275705,0.4038281715558453,0.30966761122112657,-0.43268218653437923,-2.0076083153751125,-1.5860109374775386,-1.396445556994498,-1.5091685949227949,-1.3196886993171448,-1.1557926041365436,-1.1107721830662958,-0.9851554528898328,-0.9868332715797822,-0.4533362737340926,-0.04493055328797213,0.30663082463323177,0.3282572384331599,0.35404535118422603,0.41843023174365895,13.78459401674717,44.187315264530156,46.358302643189006,45.75652810293484,44.67117634835239,43.759792929542634,13.311523201151209,11.523284217289277,40.76465986862597,41.85349721953354,249.52165784647661,-10.833444359543753,-262.7899948814979,-523.1450970875183,-775.1016476094732
0.1720747111239176,0.1596266318884898,0.16816966421123256,0.16581178611420028,0.16653756287718835,0.16910880870070405,0.11910961717654373,-0.9935830378816146,-2.0088465010411185,-2.094956946237041,-1.9868165958568682,-2.0524825626938186,-2.188240343854843,-1.8925631512096963,-1.8300909229935813,-1.0725451404678361,0.14679932066873508,0.18228736555168257,0.1706045187300975,0.17170718571436094,0.17113345714794778,0.1665234162412913,-5.9075139228234015,15.893762431030016,17.61328762974758,19.057938152328493,17.449492569110568,16.08874950963429,-3.5752834853292654,-3.5121789461330124,18.215835222549043,19.84603027894075,-103.49840121692509,-339.0064490396508,-566.9174630616435,-802.4255108843691,-1030.3365249063625
0.41069728892815055,0.4289086596588315,0.41390880589724005,0.4229553583360684,0.4210223911444533,0.4253470641576473,0.4361801946885194,0.37914806702360654,0.2949494375165852,0.332041995749198,0.4775853792232012,0.410641424760575,0.31291149224643944,0.29954500702829767,0.2961078612951976,0.38471616871484315,0.5056140529892356,0.45863300466517654,0.430733223378385,0.4468897967507126,0.43717056906406543,0.4423114595322403,6.807834813975411,13.347232797381661,13.322455660310606,12.02774263691747,13.190433571170464,11.009618422008025,3.5261819733527062,2.80506329525881,9.263460480036795,9.230780865932175,448.18368794438265,421.3240021115128,395.3307577571227,368.4710719242529,342.4778275698627
0.019819124091156524,0.019346512287592516,0.02027879113477599,0.021156080278234783,0.018670136279802522,0.01205230135921512,-0.17002008717494477,-0.6229828974696434,-0.5778900514683583,-0.5035739376604509,-0.33800587128582893,-0.1865627233241035,-0.26900969023900734,-0.23154104460632197,-0.26207626348573454,-0.07607244116069772,0.00305655841850902,-0.02149068191055495,0.0006565403251137872,0.011580348318155506,0.016265754681880136,0.012035154032968912,2.2248528420812033,14.9067132273045,15.538453951813754,15.457283321304994,16.886404917108234,14.667568287759213,4.263370712241382,3.864531611555451,16.256769931683205,16.573037229398206,123.02850831432298,43.501660235554574,-33.459805647124305,-112.98665372589271,-189.94811960857174
0.07460764432678446,0.0801358771520907,0.0850296122581039,-1.5288342890477074,-1.1527983782455744,0.08447835272064623,0.07544035300097093,0.2577130508255102,0.5076489638583436,0.5874994525856924,0.4087074560505213,-0.13189343983759355,0.41967539797541364,0.8894485628139124,0.7365837985785384,0.6463152953027167,0.5710793960972922,0.16521338575195385,0.5661970485438513,0.7031891821228434,0.30979054883139356,0.1911548195401859,18.130918957156698,6.482830732842942,7.163894114962593,8.63483159127671,13.229115338661206,10.54381825852304,8.792950141871819,19.862118476191174,7.812084694654599,8.087825081308168,133.84538255340684,29.913332115847336,-70.6660715334035,-174.59812197096284,-275.177525620214
0.15251000822603486,0.15468180417753893,0.1582004340322948,0.14474671133345227,0.1476518003695838,0.15455904106577406,0.17420760091718707,0.11705801473788457,0.034891828385484436,0.15054768627205417,0.23635896722461702,0.671064308412873,0.6806674136442401,0.7552313976739953,0.7272976544063742,0.27495198500214496,0.12809911413445055,0.13078518812041914,0.11252418599963235,0.18056084773568376,0.15697559325960211,0.1585027485340611,7.0879603830433595,14.47965018740912,12.955932718007253,11.930400345905037,11.94123491528611,11.853680479229407,4.603689405535944,4.2683974415925965,11.466846549747954,9.780358651736362,310.04884123265657,309.8457112223863,309.64913379309246,309.4460037828222,309.2494263535284
